"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-22","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","76",",,W","45",",,W","  280",",,W","  270",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-23","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","85",",,W","54",",,W","  260",",,W","  270",",,W","23.0",",,W","31.1",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-24","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","82",",,W","50",",,W","  280",",,W","  280",",,W","23.0",",,W","28.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-25","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","80",",,W","46",",,W","  270",",,W","   40",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","68",",,W","54",",,W","  300",",,W","  290",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-27","7.61",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","54",",,W","46",",,W","  330",",,W","  350",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-28","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","71",",,W","40",",,W","  260",",,W","  270",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-29","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","82",",,W","44",",,W","   80",",,W","   80",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-30","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","82",",,W","48",",,W","  290",",,W","  290",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-08-31","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","53",",,W","  280",",,W","  300",",,W","21.9",",,W","38.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-01","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","78",",,W","44",",,W","  290",",,W","  290",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-02","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","82",",,W","43",",,W","  290",",,W","  290",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-03","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","85",",,W","44",",,W","  350",",,W","  350",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-04","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","71",",,W","46",",,W","  350",",,W","  350",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-05","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","82",",,W","44",",,W","  250",",,W","  250",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-06","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","88",",,W","48",",,W","  270",",,W","  330",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-07","4.92",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","88",",,W","54",",,W","  210",",,W","  180",",,W","23.0",",,W","36.0",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-08","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","84",",,W","53",",,W","  300",",,W","  300",",,W","23.9",",,W","29.1",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-09","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","57",",,W","   90",",,W","  100",",,W","16.1",",,W","19.0",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-10","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","86",",,W","45",",,W","  280",",,W","  270",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-11","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","75",",,W","48",",,W","  330",",,W","  340",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-12","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","68",",,W","47",",,W","  240",",,W","  250",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-13","4.92",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","64",",,W","43",",,W","  270",",,W","  260",",,W","23.0",",,W","29.1",",,W",,,,,"    1",",,W",,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-14","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","70",",,W","35",",,W","   70",",,W","  120",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-15","5.59",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","72",",,W","44",",,W","  340",",,W","  330",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-16","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","75",",,W","45",",,W","  340",",,W","  330",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-17","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","73",",,W","42",",,W","  360",",,W","   20",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-18","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","71",",,W","42",",,W","  350",",,W","  360",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-19","6.71",",,W",,,"0.26",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","52",",,W","47",",,W","  110",",,W","  280",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-20","6.71",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","66",",,W","43",",,W","  260",",,W","  250",",,W","25.9",",,W","34.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-21","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","73",",,W","37",",,W","   90",",,W","  100",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-22","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","78",",,W","43",",,W","  330",",,W","  320",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-23","8.05",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","50",",,W","  300",",,W","  310",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-24","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","59",",,W","40",",,W","  260",",,W","  260",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-25","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","65",",,W","35",",,W","  300",",,W","  300",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-26","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","70",",,W","40",",,W","  250",",,W","  260",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-27","10.51",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","60",",,W","40",",,W","  350",",,W","  350",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-28","5.37",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","52",",,W","39",",,W","  290",",,W","  350",",,W","8.9",",,W","11.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-29","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","45",",,W","35",",,W","  350",",,W","  350",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-09-30","4.47",",,W",,,"0.08",",,W,2400","0.0","T,,W","0.0",",,W","36","H,,S","40",",,W","33",",,W","  270",",,W","  280",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-01","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","64",",,W","33",",,W","  230",",,W","  310",",,W","8.9",",,W","10.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-02","3.58",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","52",",,W","41",",,W","  280",",,W","  280",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-03","8.05",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","55",",,W","31",",,W","  280",",,W","  290",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-04","3.36",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","44",",,W","31",",,W","  240",",,W","  280",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-05","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","55",",,W","41",",,W","  250",",,W","  270",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-06","3.80",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","49",",,W","39",",,W","  310",",,W","  320",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-07","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","57",",,W","37",",,W","  240",",,W","  340",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-08","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","43","H,,S","56",",,W","30",",,W","  350",",,W","   10",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-09","9.17",",,W",,,"0.30",",,W,2400","0.2",",,W","0.0",",,W","37","H,,S","38",",,W","32",",,W","  360",",,W","  350",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-10","7.16",",,W",,,"0.00","T,,W,2400","0.2",",,W","0.0","T,,W","34","H,,S","38",",,W","32",",,W","  350",",,W","  320",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-11","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","51",",,W","33",",,W","  260",",,W","  250",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-12","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","60",",,W","40",",,W","  320",",,W","  310",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-13","10.29",",,W",,,"0.06",",,W,2400","0.0","T,,W","0.0",",,W","38","H,,S","41",",,W","29",",,W","  350",",,W","  330",",,W","23.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-14","7.38",",,W",,,"0.00","T,,W,2400","0.0","T,,W","0.0","T,,W","34","H,,S","46",",,W","28",",,W","  280",",,W","  290",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-15","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","56",",,W","29",",,W","   80",",,W","   70",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-16","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","59",",,W","29",",,W","  250",",,W","   80",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-17","1.12",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","64",",,W","25",",,W","  220",",,W","  230",",,W","6.9",",,W","8.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-18","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","69",",,W","29",",,W","  280",",,W","  290",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-19","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","68",",,W","33",",,W","  250",",,W","  270",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-20","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","70",",,W","31",",,W","  240",",,W","   50",",,W","8.1",",,W","10.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-21","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","65",",,W","32",",,W","  250",",,W","  270",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-22","1.34",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","64",",,W","33",",,W","  260",",,W","  250",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-23","1.12",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","61",",,W","31",",,W","  240",",,W","  250",",,W","8.1",",,W","8.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-24","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","65",",,W","33",",,W","  270",",,W","  260",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-25","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","61",",,W","46",",,W","  280",",,W","  280",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-26","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","64",",,W","43",",,W","  270",",,W","  270",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-27","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","54","H,,S","61",",,W","35",",,W","  260",",,W","  250",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-28","5.37",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","59",",,W","33",",,W","  250",",,W","  270",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-29","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","46","H,,S","53",",,W","38",",,W","  290",",,W","  290",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-30","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","49",",,W","35",",,W","  260",",,W","  260",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-10-31","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","45",",,W","30",",,W","  260",",,W","  250",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-01","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","53",",,W","43",",,W","  260",",,W","  260",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-02","13.87",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","58",",,W","39",",,W","  280",",,W","  280",",,W","33.1",",,W","49.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-03","6.93",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","49",",,W","34",",,W","  260",",,W","  260",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-04","11.86",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","46","H,,S","55",",,W","41",",,W","  280",",,W","  270",",,W","36.0",",,W","45.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-05","9.62",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","48",",,W","31",",,W","  280",",,W","  290",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-06","5.14",",,W",,,"0.05",",,W,2400","0.4",",,W","0.0",",,W","32","H,,S","34",",,W","25",",,W","  320",",,W","  320",",,W","14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-07","6.71",",,W",,,"0.03",",,W,2400","0.9",",,W","1.2",",,W","25","H,,S","26",",,W","16",",,W","  350",",,W","  330",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-08","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","20","H,,S","38",",,W","10",",,W","  280",",,W","  280",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-09","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0","T,,W","27","H,,S","36",",,W","17",",,W","  260",",,W","  260",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-10","7.16",",,W",,,"0.00","T,,W,2400","0.0","T,,W","0.0","T,,W","34","H,,S","40",",,W","22",",,W","  290",",,W","  280",",,W","19.9",",,W","25.9",",,W",,,,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-11","4.70",",,W",,,"0.01",",,W,2400","0.0","T,,W","0.0",",,W","26","H,,S","34",",,W","19",",,W","  340",",,W","  340",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-12","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","24","H,,S","35",",,W","12",",,W","  100",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-13","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","26","H,,S","43",",,W","17",",,W","  260",",,W","  260",",,W","8.9",",,W","10.1",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-14","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","31","H,,S","51",",,W","19",",,W","  280",",,W","  270",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-15","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","53",",,W","41",",,W","  280",",,W","  260",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-16","11.86",",,W",,,"0.01",",,W,2400","0.0","T,,W","0.0",",,W","40","H,,S","50",",,W","18",",,W","  360",",,W","  360",",,W","35.1",",,W","40.9",",,W",,,,,,,,,,,"    1",",,W"
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-17","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","21","H,,S","30",",,W","17",",,W","  100",",,W","  120",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-18","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","24","H,,S","45",",,W","12",",,W","  270",",,W","  280",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00024144","HELENA AIRPORT ASOS, MT US","46.6056","-111.9636","1166.8","2018-11-19","1.34",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","30","H,,S","49",",,W","18",",,W","  100",",,W","   70",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,,,
